"","P","S","ll","copula","params1","params2"
"552","5","0","0.362499474527116","normalCopula","0.119432177494532",NA
"553","5","0","0.221929065706237","claytonCopula","0.114963485349822",NA
"554","5","0","0.496848424417068","gumbelCopula","1.08783745894643",NA
"555","5","0","0.561422300331123","galambosCopula","0.325275097595165",NA
"556","5","0","0.580381184975505","huslerReissCopula","0.648198551799608",NA
"557","5","0","0.569117426102912","tevCopula","0.804695159442436","22.954569142249"
"558","5","0","0.362444979597973","tCopula","0.119422979520589","19653.6738740467"
"559","5","0","0.221872124495945","rot gumbelCopula","1.05837022758017",NA
"560","5","0","0.400694354115269","rot galambosCopula","0.296913269226277",NA
"561","5","0","0.445760733922345","rot huslerReissCopula","0.617673244439483",NA
"562","5","1","0","Independent",NA,NA
"563","5","1","0.342208500085428","normalCopula","0.115840349942295",NA
"564","5","1","0.82432928576615","claytonCopula","0.211139337440169",NA
"565","5","1","0.00778936204090479","gumbelCopula","1.01161305363698",NA
"566","5","1","0.12591434595806","galambosCopula","0.244225099850366",NA
"567","5","1","0.157662279902564","huslerReissCopula","0.550096724513774",NA
"568","5","1","0.139658545314996","tevCopula","0.772255513261055","27.8294899041669"
"569","5","1","0.34215849446795","tCopula","0.115461644957763","102989.826658688"
"570","5","1","0.430129337462523","rot gumbelCopula","1.07610873739629",NA
"571","5","1","0.764767068333785","rot galambosCopula","0.333490550420272",NA
"572","5","1","0.856788448283859","rot huslerReissCopula","0.673742885891178",NA
"573","5","2","0","Independent",NA,NA
"574","5","2","4.08957094472473","normalCopula","0.372877090857196",NA
"575","5","2","0.236343982976389","claytonCopula","0.507181516852478",NA
"576","5","2","6.49690997922749","gumbelCopula","1.36327344272016",NA
"577","5","2","6.55725852904906","galambosCopula","0.644351466641886",NA
"578","5","2","6.57981666151798","huslerReissCopula","1.05652830061131",NA
"579","5","2","6.57189867516641","tevCopula","0.925056913406564","23.0610317407148"
"580","5","2","4.09531259499181","tCopula","0.356634400513034","12.2794130671027"
"581","5","2","1.91937595404009","rot gumbelCopula","1.20667747627742",NA
"582","5","2","2.21835868072375","rot galambosCopula","0.475714708324049",NA
"583","5","2","2.37415382260747","rot huslerReissCopula","0.856398670484863",NA
"584","5","3","0","Independent",NA,NA
"585","5","3","0.00706666109344489","normalCopula","0.0167873295276655",NA
"586","5","3","-0.247122359087963","claytonCopula","0.10362837855671",NA
"587","5","3","0.131450016238548","gumbelCopula","1.04716228550431",NA
"588","5","3","0.0176338587343619","galambosCopula","0.200884784061522",NA
"589","5","3","0.00692819743171637","huslerReissCopula","0.432721157041487",NA
"590","5","3","0.326502979272038","tevCopula","-0.720161576670103","0.893116876162283"
"591","5","3","0.0664972016834089","tCopula","0.0323902432365188","9.63611045590562"
"592","5","3","-2.19022055387985e-08","rot gumbelCopula","1.00000001490116",NA
"593","5","3","0.000384704653907713","rot galambosCopula","0.119073308367891",NA
"594","5","3","1.64156465884394e-11","rot huslerReissCopula","0.151350058459466",NA
"595","5","4","0","Independent",NA,NA
"596","5","4","9.96854486004115","normalCopula","0.53654166427125",NA
"597","5","4","3.8990845185391","claytonCopula","1.01944522394273",NA
"598","5","4","10.7068807581477","gumbelCopula","1.52060989696771",NA
"599","5","4","11.3239156138448","galambosCopula","0.822934077539309",NA
"600","5","4","11.7832150751344","huslerReissCopula","1.30460483029693",NA
"601","5","4","11.6860568420633","tevCopula","0.97184487574569","41.4003124147132"
"602","5","4","-Inf","tCopula",NA,NA
"603","5","4","7.11551266257593","rot gumbelCopula","1.42912558770866",NA
"604","5","4","7.47164756576262","rot galambosCopula","0.712867290716392",NA
"605","5","4","7.72541710590164","rot huslerReissCopula","1.14626850005746",NA
"606","6","0","0","Independent",NA,NA
"607","6","0","8.14458222613925","normalCopula","-0.477105995774193",NA
"608","6","0","5.2209810420013","claytonCopula","-0.255366314339009",NA
"609","6","0","-5.0091170443467e-07","gumbelCopula","1.00000001490116",NA
"610","6","0","-Inf","galambosCopula",NA,NA
"611","6","0","-Inf","huslerReissCopula",NA,NA
"612","6","0","-Inf","tevCopula",NA,NA
"613","6","0","9.17060806825408","tCopula","-0.448243362598208","2.87898483484062"
"614","6","0","-6.08372551530456e-07","rot gumbelCopula","1.00000001490116",NA
"615","6","0","-Inf","rot galambosCopula",NA,NA
"616","6","0","-Inf","rot huslerReissCopula",NA,NA
"617","6","1","0","Independent",NA,NA
"618","6","1","2.23590193412403","normalCopula","-0.278931994494455",NA
"619","6","1","0.241131451193618","claytonCopula","-0.0800854092385614",NA
"620","6","1","-2.6761944994097e-07","gumbelCopula","1.00000001490116",NA
"621","6","1","-Inf","galambosCopula",NA,NA
"622","6","1","-Inf","huslerReissCopula",NA,NA
"623","6","1","-Inf","tevCopula",NA,NA
"624","6","1","-Inf","tCopula",NA,NA
"625","6","1","-1.85799291507749e-07","rot gumbelCopula","1.00000001490116",NA
"626","6","1","-Inf","rot galambosCopula",NA,NA
"627","6","1","-Inf","rot huslerReissCopula",NA,NA
"628","6","2","0","Independent",NA,NA
"629","6","2","0.121232445110125","normalCopula","0.0690897264536429",NA
"630","6","2","-0.0690972070436114","claytonCopula","0.0187019894126268",NA
"631","6","2","0.399873390397524","gumbelCopula","1.07423751222425",NA
"632","6","2","0.526231754214566","galambosCopula","0.313523885453135",NA
"633","6","2","0.570465699319093","huslerReissCopula","0.63873473174878",NA
"634","6","2","0.550602372671792","tevCopula","0.846786027747246","30.8156770324289"
"635","6","2","0.120460718978876","tCopula","0.0689886063951668","6770.21109857414"
"636","6","2","-8.72697622188168e-08","rot gumbelCopula","1.00000001490116",NA
"637","6","2","0.00461699028200293","rot galambosCopula","0.146251160563257",NA
"638","6","2","0.0089655153790867","rot huslerReissCopula","0.409055564696651",NA
"639","6","3","0","Independent",NA,NA
"640","6","3","6.98243520977691","normalCopula","0.458914320079928",NA
"641","6","3","5.35334353296876","claytonCopula","0.821958308632736",NA
"642","6","3","6.59635079007692","gumbelCopula","1.38525199384325",NA
"643","6","3","7.01811761381396","galambosCopula","0.669190449307964",NA
"644","6","3","7.30703819409601","huslerReissCopula","1.10153661037236",NA
"645","6","3","7.24487553089479","tevCopula","0.964525413430349","45.9135685728025"
"646","6","3","7.01535241692833","tCopula","0.456978120585669","20.5308416896778"
"647","6","3","6.55314634889505","rot gumbelCopula","1.39327692167797",NA
"648","6","3","6.50236672574011","rot galambosCopula","0.672333853211736",NA
"649","6","3","6.27644393650775","rot huslerReissCopula","1.06314132829148",NA
"650","6","4","0","Independent",NA,NA
"651","6","4","0.235883167693838","normalCopula","-0.0955856029854336",NA
"652","6","4","0.0164892092214545","claytonCopula","-0.0260452257908066",NA
"653","6","4","-1.7001927662269e-07","gumbelCopula","1.00000001490116",NA
"654","6","4","-Inf","galambosCopula",NA,NA
"655","6","4","-Inf","huslerReissCopula",NA,NA
"656","6","4","-Inf","tevCopula",NA,NA
"657","6","4","0.235645875726264","tCopula","-0.0951117319755326","5704.55674332309"
"658","6","4","-9.11207703215011e-08","rot gumbelCopula","1.00000001490116",NA
"659","6","4","-Inf","rot galambosCopula",NA,NA
"660","6","4","-Inf","rot huslerReissCopula",NA,NA
"661","7","0","0","Independent",NA,NA
"662","7","0","3.45084826824678","normalCopula","0.334189211801715",NA
"663","7","0","3.27174534584011","claytonCopula","0.522939506791132",NA
"664","7","0","1.91770998452789","gumbelCopula","1.20012333797067",NA
"665","7","0","2.25665980364941","galambosCopula","0.472853068540692",NA
"666","7","0","2.40386803074584","huslerReissCopula","0.851050193882327",NA
"667","7","0","2.3690332588988","tevCopula","0.942988564643193","47.5749032994838"
"668","7","0","3.44960977290165","tCopula","0.333711601066448","7231.79762151987"
"669","7","0","2.93627750655594","rot gumbelCopula","1.24048784378014",NA
"670","7","0","3.24921559880273","rot galambosCopula","0.514884729389041",NA
"671","7","0","3.40647020332906","rot huslerReissCopula","0.903439060642897",NA
"672","7","1","0","Independent",NA,NA
"673","7","1","4.59501438449341","normalCopula","-0.38045156647904",NA
"674","7","1","6.21128330426473","claytonCopula","-0.326965622515073",NA
"675","7","1","-4.38721598966518e-07","gumbelCopula","1.00000001490116",NA
"676","7","1","-Inf","galambosCopula",NA,NA
"677","7","1","-Inf","huslerReissCopula",NA,NA
"678","7","1","-Inf","tevCopula",NA,NA
"679","7","1","4.59476025775185","tCopula","-0.380425264133314","3441.95471333496"
"680","7","1","-4.46801728498994e-07","rot gumbelCopula","1.00000001490116",NA
"681","7","1","-Inf","rot galambosCopula",NA,NA
"682","7","1","-Inf","rot huslerReissCopula",NA,NA
"683","7","2","0","Independent",NA,NA
"684","7","2","9.55743057640568","normalCopula","0.496430722681406",NA
"685","7","2","4.62777636374656","claytonCopula","0.904335633896018",NA
"686","7","2","11.0973850295968","gumbelCopula","1.4900918915712",NA
"687","7","2","11.2222452816061","galambosCopula","0.772845239181586",NA
"688","7","2","11.304936262977","huslerReissCopula","1.21096941427244",NA
"689","7","2","11.2815506154253","tevCopula","0.957504074689381","31.2769123110668"
"690","7","2","9.75484512398553","tCopula","0.479585685780049","7.18958939868257"
"691","7","2","7.41029448800225","rot gumbelCopula","1.39692047537921",NA
"692","7","2","7.75820743605851","rot galambosCopula","0.67438208742714",NA
"693","7","2","7.99439999933583","rot huslerReissCopula","1.09737951829323",NA
"694","7","3","0","Independent",NA,NA
"695","7","3","4.9328860067823","normalCopula","-0.385309253445374",NA
"696","7","3","0.894321413009761","claytonCopula","-0.121987183575757",NA
"697","7","3","-4.3631518725773e-07","gumbelCopula","1.00000001490116",NA
"698","7","3","-Inf","galambosCopula",NA,NA
"699","7","3","-Inf","huslerReissCopula",NA,NA
"700","7","3","-Inf","tevCopula",NA,NA
"701","7","3","7.59756343341157","tCopula","-0.297098853263585","1.92946884289917"
"702","7","3","-3.73931141182948e-07","rot gumbelCopula","1.00000001490116",NA
"703","7","3","-Inf","rot galambosCopula",NA,NA
"704","7","3","-Inf","rot huslerReissCopula",NA,NA
"705","7","4","0","Independent",NA,NA
"706","7","4","0.121527285209794","normalCopula","-0.0690707524353381",NA
"707","7","4","0.011161898318463","claytonCopula","-0.0259473582971179",NA
"708","7","4","-1.54564231861359e-07","gumbelCopula","1.00000001490116",NA
"709","7","4","-Inf","galambosCopula",NA,NA
"710","7","4","-Inf","huslerReissCopula",NA,NA
"711","7","4","-Inf","tevCopula",NA,NA
"712","7","4","0.120762972956335","tCopula","-0.0693961387996524","7630.65794958934"
"713","7","4","-6.66413885741513e-08","rot gumbelCopula","1.00000001490116",NA
"714","7","4","-Inf","rot galambosCopula",NA,NA
"715","7","4","-Inf","rot huslerReissCopula",NA,NA
"716","8","0","0","Independent",NA,NA
"717","8","0","22.6247733222239","normalCopula","0.709198933066598",NA
"718","8","0","22.5853400757288","claytonCopula","2.23254271300027",NA
"719","8","0","17.9235902669312","gumbelCopula","1.81334709933311",NA
"720","8","0","18.0329427827281","galambosCopula","1.09190684042734",NA
"721","8","0","17.9475385573463","huslerReissCopula","1.54801890801587",NA
"722","8","0","18.0267246627152","tevCopula","0.938987395551306","12.3724602623615"
"723","8","0","22.6239045355008","tCopula","0.709234272823587","652.745744609687"
"724","8","0","24.3371258722149","rot gumbelCopula","1.99432912974921",NA
"725","8","0","24.4197150527322","rot galambosCopula","1.28834604645196",NA
"726","8","0","24.3439177040384","rot huslerReissCopula","1.79941579880752",NA
"727","8","1","0","Independent",NA,NA
"728","8","1","0.146187601074553","normalCopula","0.0739518642422607",NA
"729","8","1","0.940372203983234","claytonCopula","0.232568271087505",NA
"730","8","1","0.376383757545653","gumbelCopula","1.07701017056864",NA
"731","8","1","0.113902416685267","galambosCopula","0.250498895749158",NA
"732","8","1","0.077432309762349","huslerReissCopula","0.511701230895503",NA
"733","8","1","1.41364068316841","tevCopula","-0.649358681840794","0.491836674717224"
"734","8","1","-Inf","tCopula",NA,NA
"735","8","1","0.794026569725586","rot gumbelCopula","1.11009170789252",NA
"736","8","1","0.707883838838237","rot galambosCopula","0.33633324622338",NA
"737","8","1","0.684182269030024","rot huslerReissCopula","0.6517291839044",NA
"738","8","2","0","Independent",NA,NA
"739","8","2","5.70316199403862","normalCopula","0.421215301789576",NA
"740","8","2","4.34017203689264","claytonCopula","0.610345876725307",NA
"741","8","2","4.79667135847723","gumbelCopula","1.30472595983291",NA
"742","8","2","5.42428785916463","galambosCopula","0.597469241836363",NA
"743","8","2","5.75418761829422","huslerReissCopula","1.02211397314556",NA
"744","8","2","5.69308654350498","tevCopula","0.964763988160613","53.9169816806329"
"745","8","2","5.70298251502397","tCopula","0.421280297421671","47146.7948230134"
"746","8","2","4.41189473306178","rot gumbelCopula","1.28947865034755",NA
"747","8","2","5.16498947896096","rot galambosCopula","0.585533874391676",NA
"748","8","2","5.57392362647846","rot huslerReissCopula","1.01446827597201",NA
"749","8","3","0","Independent",NA,NA
"750","8","3","0.854549573863481","normalCopula","0.171590709398544",NA
"751","8","3","0.818465901781934","claytonCopula","0.21719627941996",NA
"752","8","3","0.539625116036263","gumbelCopula","1.09110362698963",NA
"753","8","3","0.704549281280493","galambosCopula","0.337267942992991",NA
"754","8","3","0.754844521091346","huslerReissCopula","0.669768315218023",NA
"755","8","3","0.740007642999672","tevCopula","0.903405047188621","45.00001559867"
"756","8","3","0.85371086773243","tCopula","0.172103228706938","5114.41430815118"
"757","8","3","0.669412858754331","rot gumbelCopula","1.09983477101913",NA
"758","8","3","0.939991652069342","rot galambosCopula","0.352956207982868",NA
"759","8","3","1.01976861719353","rot huslerReissCopula","0.694185434252048",NA
"760","8","4","0","Independent",NA,NA
"761","8","4","0.345060461371894","normalCopula","0.115115467388426",NA
"762","8","4","-0.395381344157869","claytonCopula","0.188671589330002",NA
"763","8","4","1.01666562906928","gumbelCopula","1.12913125028262",NA
"764","8","4","0.819215010243872","galambosCopula","0.361471391002634",NA
"765","8","4","0.719145956387118","huslerReissCopula","0.671481693438332",NA
"766","8","4","1.17202593686715","tevCopula","-0.202764033682756","1.60314262262336"
"767","8","4","0.644418906150196","tCopula","0.116333105783553","5.35168371007324"
"768","8","4","0.0662508066822203","rot gumbelCopula","1.03519603792029",NA
"769","8","4","0.131418120583732","rot galambosCopula","0.250799276228609",NA
"770","8","4","0.147371803858032","rot huslerReissCopula","0.54902256494673",NA
"771","9","0","0","Independent",NA,NA
"772","9","0","3.03925375493321","normalCopula","0.336773449699375",NA
"773","9","0","4.71461972948358","claytonCopula","0.588177276171104",NA
"774","9","0","2.01449993084968","gumbelCopula","1.22503926440475",NA
"775","9","0","1.7848307880229","galambosCopula","0.474159246353759",NA
"776","9","0","1.68256157801429","huslerReissCopula","0.819825032443608",NA
"777","9","0","2.3733434502624","tevCopula","-0.173993476199654","0.984079422198172"
"778","9","0","3.03910927778544","tCopula","0.336768323246492","10073.6263362646"
"779","9","0","3.74156114769504","rot gumbelCopula","1.27771738362682",NA
"780","9","0","4.14744008261891","rot galambosCopula","0.561615690071035",NA
"781","9","0","4.36500161135084","rot huslerReissCopula","0.972053073662153",NA
"782","9","1","0","Independent",NA,NA
"783","9","1","16.9165604461046","normalCopula","0.618204190804583",NA
"784","9","1","11.2722147321672","claytonCopula","1.24853224651169",NA
"785","9","1","18.4046548152494","gumbelCopula","1.69584569413548",NA
"786","9","1","18.834535025785","galambosCopula","0.996182768628935",NA
"787","9","1","19.2452360537678","huslerReissCopula","1.50158375767627",NA
"788","9","1","19.1487933000856","tevCopula","0.976028475834097","36.5412614360636"
"789","9","1","17.4200631872278","tCopula","0.588291688941451","4.230126497115"
"790","9","1","15.2696462588649","rot gumbelCopula","1.64149247256784",NA
"791","9","1","15.0704151046704","rot galambosCopula","0.931120419764722",NA
"792","9","1","14.3069672825441","rot huslerReissCopula","1.3381461705824",NA
"793","9","2","0","Independent",NA,NA
"794","9","2","32.4233231179751","normalCopula","0.796325772502548",NA
"795","9","2","9.70577600064786","claytonCopula","3.0089693362797",NA
"796","9","2","33.501848593377","gumbelCopula","2.35706786287388",NA
"797","9","2","33.6922730330411","galambosCopula","1.65771416450146",NA
"798","9","2","33.8748392037221","huslerReissCopula","2.24605946878633",NA
"799","9","2","33.823718952057","tevCopula","0.979385796216589","18.4465630837031"
"800","9","2","32.4203745739008","tCopula","0.796299764451543","1174.59823868074"
"801","9","2","26.7100862638343","rot gumbelCopula","2.12173853464688",NA
"802","9","2","27.1256817879854","rot galambosCopula","1.41010115445552",NA
"803","9","2","27.6714057183978","rot huslerReissCopula","1.96150080792954",NA
"804","9","3","0","Independent",NA,NA
"805","9","3","9.58859068381282","normalCopula","0.506589151798179",NA
"806","9","3","8.80295304761843","claytonCopula","0.947572406392436",NA
"807","9","3","6.42840483334225","gumbelCopula","1.39209153427345",NA
"808","9","3","7.08671766538479","galambosCopula","0.681392763167231",NA
"809","9","3","7.49790563880703","huslerReissCopula","1.11640404923173",NA
"810","9","3","7.41349056945795","tevCopula","0.96594624867173","46.4882946001584"
"811","9","3","9.5832637094889","tCopula","0.506502446324459","2043.49624636448"
"812","9","3","9.02931809346361","rot gumbelCopula","1.45924313660724",NA
"813","9","3","9.12550760874181","rot galambosCopula","0.745523896187831",NA
"814","9","3","9.05312498364185","rot huslerReissCopula","1.16172188912385",NA
"815","9","4","0","Independent",NA,NA
"816","9","4","35.8019597420034","normalCopula","0.781119142634779",NA
"817","9","4","16.0041169046047","claytonCopula","3.39295187565716",NA
"818","9","4","29.3084827128652","gumbelCopula","2.0805151384884",NA
"819","9","4","29.4446651419825","galambosCopula","1.35946119176463",NA
"820","9","4","29.1311158508675","huslerReissCopula","1.83313152857457",NA
"821","9","4","29.4451700866948","tevCopula","0.948269092861785","10.0190538265137"
"822","9","4","35.8006562994582","tCopula","0.780958144497425","8919.70844530002"
"823","9","4","33.143789747885","rot gumbelCopula","2.17600650198599",NA
"824","9","4","33.447009142654","rot galambosCopula","1.46049499149676",NA
"825","9","4","33.8216933724712","rot huslerReissCopula","1.99935345620753",NA
